run_id,method,seq,command_type,linear_x,linear_y,angular_z,action_id,t_unity_send_ns,payload_size_bytes
R01,UDP,75,stop,0.0,0.0,0.0,0,1782055684101626927,58
R01,UDP,76,stop,0.0,0.0,0.0,0,1782055684155547003,60
R01,UDP,77,stop,0.0,0.0,0.0,0,1782055684212910806,60
R01,UDP,78,stop,0.0,0.0,0.0,0,1782055684268856190,60
R01,UDP,79,stop,0.0,0.0,0.0,0,1782055684324444330,69
R01,UDP,80,stop,0.0,0.0,0.0,0,1782055684379605044,69
R01,UDP,81,stop,0.0,0.0,0.0,0,1782055684434099031,64
R01,UDP,82,stop,0.0,0.0,0.0,0,1782055684491245527,69
R01,UDP,83,stop,0.0,0.0,0.0,0,1782055684546900961,62
R01,UDP,84,stop,0.0,0.0,0.0,0,1782055684601524155,65
R01,UDP,85,stop,0.0,0.0,0.0,0,1782055684657635815,66
R01,UDP,86,stop,0.0,0.0,0.0,0,1782055684714313431,68
R01,UDP,87,stop,0.0,0.0,0.0,0,1782055684770654327,62
R01,UDP,88,stop,0.0,0.0,0.0,0,1782055684825101217,62
R01,UDP,89,stop,0.0,0.0,0.0,0,1782055684882076323,64
R01,UDP,90,stop,0.0,0.0,0.0,0,1782055684937174882,65
R01,UDP,91,stop,0.0,0.0,0.0,0,1782055684990518008,68
R01,UDP,92,stop,0.0,0.0,0.0,0,1782055685047358874,69
R01,UDP,93,stop,0.0,0.0,0.0,0,1782055685103263160,59
R01,UDP,94,stop,0.0,0.0,0.0,0,1782055685157315035,60
R01,UDP,95,stop,0.0,0.0,0.0,0,1782055685212084758,63
R01,UDP,96,stop,0.0,0.0,0.0,0,1782055685269731023,63
R01,UDP,97,stop,0.0,0.0,0.0,0,1782055685323817138,66
R01,UDP,98,stop,0.0,0.0,0.0,0,1782055685379024899,62
R01,UDP,99,stop,0.0,0.0,0.0,0,1782055685433672646,63
R01,UDP,100,stop,0.0,0.0,0.0,0,1782055685492314301,64
R01,UDP,101,stop,0.0,0.0,0.0,0,1782055685547976403,65
R01,UDP,102,stop,0.0,0.0,0.0,0,1782055685604419255,58
R01,UDP,103,stop,0.0,0.0,0.0,0,1782055685660868302,63
R01,UDP,104,stop,0.0,0.0,0.0,0,1782055685716544720,66
R01,UDP,105,stop,0.0,0.0,0.0,0,1782055685772344682,65
R01,UDP,106,velocity,0.1743,0.0,0.0,0,1782055685826232336,72
R01,UDP,107,velocity,0.1768,0.0,0.0,0,1782055685882517078,80
R01,UDP,108,velocity,0.1737,0.0,0.0,0,1782055685936975928,73
R01,UDP,109,velocity,0.1673,0.0,0.0,0,1782055685992241180,75
R01,UDP,110,velocity,0.1705,0.0,0.0,0,1782055686047134424,72
R01,UDP,111,velocity,0.1697,0.0,0.0,0,1782055686102994607,74
R01,UDP,112,velocity,0.1767,0.0,0.0,0,1782055686159218940,77
R01,UDP,113,velocity,0.1699,0.0,0.0,0,1782055686214879344,81
R01,UDP,114,velocity,0.1675,0.0,0.0,0,1782055686269736208,82
R01,UDP,115,velocity,0.1678,0.0,0.0,0,1782055686324621389,72
R01,UDP,116,velocity,0.1796,0.0,0.0,0,1782055686379221083,80
R01,UDP,117,velocity,0.1754,0.0,0.0,0,1782055686435555926,81
R01,UDP,118,velocity,0.1712,0.0,0.0,0,1782055686491054224,83
R01,UDP,119,velocity,0.1714,0.0,0.0,0,1782055686546967581,79
R01,UDP,120,velocity,0.1735,0.0,0.0,0,1782055686602151346,73
R01,UDP,121,velocity,0.1762,0.0,0.0,0,1782055686656533669,74
R01,UDP,122,velocity,0.1792,0.0,0.0,0,1782055686711642479,74
R01,UDP,123,velocity,0.1798,0.0,0.0,0,1782055686770138115,76
R01,UDP,124,velocity,0.1679,0.0,0.0,0,1782055686822756058,80
R01,UDP,125,velocity,0.0882,0.0,0.0959,0,1782055686880078757,79
R01,UDP,126,velocity,0.0909,0.0,0.0948,0,1782055686933035966,79
R01,UDP,127,velocity,0.0911,0.0,0.0871,0,1782055686988919460,76
R01,UDP,128,velocity,0.0819,0.0,0.097,0,1782055687044163316,83
R01,UDP,129,velocity,0.0972,0.0,0.0927,0,1782055687100137880,80
R01,UDP,130,velocity,0.0886,0.0,0.1023,0,1782055687155291485,80
R01,UDP,131,velocity,0.08,0.0,0.0945,0,1782055687210430255,73
R01,UDP,132,velocity,0.0849,0.0,0.0848,0,1782055687265503755,80
R01,UDP,133,velocity,0.0857,0.0,0.0949,0,1782055687319940517,73
R01,UDP,134,velocity,0.0953,0.0,0.0967,0,1782055687375133887,74
R01,UDP,135,velocity,0.0888,0.0,0.087,0,1782055687429894128,82
R01,UDP,136,velocity,0.0907,0.0,0.0907,0,1782055687486384292,78
R01,UDP,137,velocity,0.0877,0.0,0.0911,0,1782055687541856137,83
R01,UDP,138,velocity,0.0875,0.0,0.0827,0,1782055687597343911,82
R01,UDP,139,velocity,0.0852,0.0,0.0901,0,1782055687652369566,83
R01,UDP,140,velocity,0.0891,0.0,0.0958,0,1782055687709387281,81
R01,UDP,141,velocity,0.0879,0.0,0.0952,0,1782055687762589315,74
R01,UDP,142,velocity,0.0899,0.0,0.0927,0,1782055687818940557,79
R01,UDP,143,velocity,0.0897,0.0,0.0944,0,1782055687874639101,72
R01,UDP,144,velocity,0.09,0.0,0.0924,0,1782055687931486054,77
R01,UDP,145,velocity,0.085,0.0,0.0941,0,1782055687987325093,79
R01,UDP,146,velocity,0.0905,0.0,0.0853,0,1782055688043142983,82
R01,UDP,147,velocity,0.0882,0.0,0.0851,0,1782055688095878309,77
R01,UDP,148,velocity,0.101,0.0,0.0973,0,1782055688151081603,79
R01,UDP,149,velocity,0.0874,0.0,0.0863,0,1782055688207220946,72
R01,UDP,150,velocity,0.0873,0.0,0.084,0,1782055688264040721,73
R01,UDP,151,velocity,0.0782,0.0,0.0917,0,1782055688319402472,76
R01,UDP,152,velocity,0.0816,0.0,0.094,0,1782055688376417130,81
R01,UDP,153,velocity,0.0821,0.0,0.0938,0,1782055688430331248,74
R01,UDP,154,velocity,0.0876,0.0,0.0894,0,1782055688485186842,74
R01,UDP,155,velocity,0.0909,0.0,0.0885,0,1782055688542435121,72
R01,UDP,156,velocity,0.0857,0.0,0.0957,0,1782055688597958114,75
R01,UDP,157,velocity,0.0807,0.0,0.0949,0,1782055688653423680,75
R01,UDP,158,velocity,0.0879,0.0,0.0938,0,1782055688708343057,77
R01,UDP,159,velocity,0.0,0.0,-0.0094,0,1782055688764312147,73
R01,UDP,160,velocity,0.0,0.0,-0.0246,0,1782055688820476466,77
R01,UDP,161,velocity,0.0,0.0,-0.0263,0,1782055688875648791,73
R01,UDP,162,velocity,0.0,0.0,-0.0182,0,1782055688930152501,74
R01,UDP,163,velocity,0.0,0.0,-0.0152,0,1782055688986278343,75
R01,UDP,164,velocity,0.0,0.0,-0.0186,0,1782055689040814884,74
R01,UDP,165,velocity,0.0,0.0,-0.0169,0,1782055689097167558,83
R01,UDP,166,velocity,0.0,0.0,-0.008,0,1782055689153058906,77
R01,UDP,167,velocity,0.0,0.0,-0.0121,0,1782055689208855930,75
R01,UDP,168,velocity,0.0,0.0,-0.0217,0,1782055689263128381,74
R01,UDP,169,velocity,0.0,0.0,-0.0218,0,1782055689319550067,79
R01,UDP,170,velocity,0.0,0.0,-0.0141,0,1782055689374466966,82
R01,UDP,171,velocity,0.0,0.0,-0.0231,0,1782055689430513590,80
R01,UDP,172,velocity,0.0,0.0,-0.0189,0,1782055689485359696,78
R01,UDP,173,velocity,0.0,0.0,-0.0232,0,1782055689543163861,83
R01,UDP,174,velocity,0.0,0.0,-0.0209,0,1782055689596186395,74
R01,UDP,175,velocity,0.0,0.0,-0.0199,0,1782055689653285068,76
R01,UDP,176,velocity,0.0,0.0,-0.0123,0,1782055689707019787,81
R01,UDP,177,velocity,0.0,0.0,-0.0227,0,1782055689765103877,79
R01,UDP,178,velocity,0.0,0.0,-0.022,0,1782055689818854663,78
R01,UDP,179,velocity,0.0,0.0,-0.0191,0,1782055689873171018,81
R01,UDP,180,velocity,0.0,0.0,-0.0239,0,1782055689928998457,77
R01,UDP,181,velocity,0.0,0.0,-0.0148,0,1782055689984556897,81
R01,UDP,182,velocity,0.0,0.0,-0.0248,0,1782055690039537883,72
R01,UDP,183,velocity,0.0,0.0,-0.0154,0,1782055690095116298,82
R01,UDP,184,velocity,0.0,0.0,-0.0196,0,1782055690151521465,78
R01,UDP,185,velocity,0.0,0.0,-0.0154,0,1782055690206699503,77
R01,UDP,186,velocity,0.0,0.0,-0.0095,0,1782055690260957410,74
R01,UDP,187,velocity,0.0,0.0,-0.0135,0,1782055690316530730,81
R01,UDP,188,velocity,0.0,0.0,-0.0168,0,1782055690372102843,80
R01,UDP,189,velocity,0.0,0.0,-0.0154,0,1782055690428152313,78
R01,UDP,190,velocity,0.0,0.0,-0.0237,0,1782055690484290410,82
R01,UDP,191,velocity,0.0,0.0,-0.0188,0,1782055690540417295,80
R01,UDP,192,velocity,0.0,0.0,-0.015,0,1782055690595897714,78
R01,UDP,193,velocity,0.0,0.0,-0.0224,0,1782055690652376173,74
R01,UDP,194,velocity,0.0,0.0,-0.0129,0,1782055690706140055,73
R01,UDP,195,velocity,0.0,0.0,-0.0273,0,1782055690761268120,81
R01,UDP,196,velocity,0.0,0.0,-0.0257,0,1782055690818078173,83
R01,UDP,197,velocity,0.0,0.0,-0.0155,0,1782055690872681025,79
R01,UDP,198,velocity,0.0,0.0,-0.0158,0,1782055690928710387,82
R01,UDP,199,velocity,0.0,0.0,-0.013,0,1782055690982408264,76
R01,UDP,200,velocity,0.0,0.0,-0.0182,0,1782055691039610594,72
R01,UDP,201,velocity,0.0,0.0,-0.027,0,1782055691096701267,81
R01,UDP,202,velocity,0.0,0.0,-0.0096,0,1782055691151568871,73
R01,UDP,203,velocity,0.0,0.0,-0.0143,0,1782055691206697072,76
R01,UDP,204,velocity,0.0,0.0,-0.0138,0,1782055691261252430,79
R01,UDP,205,velocity,0.0,0.0,0.0308,0,1782055691316423106,75
R01,UDP,206,velocity,0.0,0.0,0.0098,0,1782055691373224339,82
R01,UDP,207,velocity,0.0,0.0,0.0168,0,1782055691428936511,72
R01,UDP,208,velocity,0.0,0.0,0.0197,0,1782055691484447231,79
R01,UDP,209,velocity,0.0,0.0,0.015,0,1782055691538651912,81
R01,UDP,210,velocity,0.0,0.0,0.0149,0,1782055691597904530,82
R01,UDP,211,velocity,0.0,0.0,0.0259,0,1782055691651609333,82
R01,UDP,212,velocity,0.0,0.0,0.0137,0,1782055691706744580,81
R01,UDP,213,velocity,0.0,0.0,0.0178,0,1782055691762258708,78
R01,UDP,214,velocity,0.0,0.0,0.0118,0,1782055691818896295,81
R01,UDP,215,velocity,0.0,0.0,0.0192,0,1782055691873115266,74
R01,UDP,216,velocity,0.0,0.0,0.0288,0,1782055691928827765,79
R01,UDP,217,velocity,0.0,0.0,0.024,0,1782055691983334023,81
R01,UDP,218,velocity,0.0,0.0,0.0211,0,1782055692038150976,81
R01,UDP,219,velocity,0.0,0.0,0.023,0,1782055692094929701,72
R01,UDP,220,velocity,0.0,0.0,0.0221,0,1782055692150482574,76
R01,UDP,221,velocity,0.0,0.0,0.0293,0,1782055692206780667,75
R01,UDP,222,velocity,0.0,0.0,0.024,0,1782055692261919178,79
R01,UDP,223,velocity,0.0,0.0,0.0174,0,1782055692317511275,75
R01,UDP,224,velocity,0.0,0.0,0.0235,0,1782055692373257774,78
R01,UDP,225,velocity,0.0,0.0,0.0141,0,1782055692430430139,82
R01,UDP,226,velocity,0.0,0.0,0.021,0,1782055692485213148,75
R01,UDP,227,velocity,0.0,0.0,0.0201,0,1782055692541965511,74
R01,UDP,228,velocity,0.0,0.0,0.0128,0,1782055692595378862,82
R01,UDP,229,velocity,0.0,0.0,0.0154,0,1782055692651596597,83
R01,UDP,230,velocity,0.0,0.0,0.0178,0,1782055692706380244,80
R01,UDP,231,velocity,0.0,0.0,0.0197,0,1782055692763344259,76
R01,UDP,232,velocity,0.0,0.0,0.0097,0,1782055692817276065,77
R01,UDP,233,velocity,0.0,0.0,0.0194,0,1782055692872240617,80
R01,UDP,234,velocity,0.0,0.0,0.0175,0,1782055692928828326,72
R01,UDP,235,stop,0.0,0.0,0.0,0,1782055692986038443,61
R01,UDP,236,stop,0.0,0.0,0.0,0,1782055693042378913,66
R01,UDP,237,stop,0.0,0.0,0.0,0,1782055693098359315,65
R01,UDP,238,stop,0.0,0.0,0.0,0,1782055693151738207,62
R01,UDP,239,stop,0.0,0.0,0.0,0,1782055693210252374,69
R01,UDP,240,stop,0.0,0.0,0.0,0,1782055693263198397,68
R01,UDP,241,stop,0.0,0.0,0.0,0,1782055693320266362,65
R01,UDP,242,stop,0.0,0.0,0.0,0,1782055693375330548,63
R01,UDP,243,stop,0.0,0.0,0.0,0,1782055693431707381,69
R01,UDP,244,stop,0.0,0.0,0.0,0,1782055693486602920,69
R01,UDP,245,stop,0.0,0.0,0.0,0,1782055693541685284,64
R01,UDP,246,stop,0.0,0.0,0.0,0,1782055693595557957,61
R01,UDP,247,stop,0.0,0.0,0.0,0,1782055693651360419,60
R01,UDP,248,stop,0.0,0.0,0.0,0,1782055693707211549,66
R01,UDP,249,stop,0.0,0.0,0.0,0,1782055693763536248,60
R01,UDP,250,stop,0.0,0.0,0.0,0,1782055693818331934,61
R01,UDP,251,stop,0.0,0.0,0.0,0,1782055693873599986,60
R01,UDP,252,stop,0.0,0.0,0.0,0,1782055693929704242,68
R01,UDP,253,stop,0.0,0.0,0.0,0,1782055693985766563,66
R01,UDP,254,stop,0.0,0.0,0.0,0,1782055694041707258,69
R01,UDP,255,stop,0.0,0.0,0.0,0,1782055694095904195,65
R01,UDP,256,stop,0.0,0.0,0.0,0,1782055694151113002,61
R01,UDP,257,stop,0.0,0.0,0.0,0,1782055694207938783,60
R01,UDP,258,stop,0.0,0.0,0.0,0,1782055694263481508,58
R01,UDP,259,stop,0.0,0.0,0.0,0,1782055694318186016,64
R01,UDP,260,stop,0.0,0.0,0.0,0,1782055694373051439,58
R01,UDP,261,stop,0.0,0.0,0.0,0,1782055694429806050,64
R01,UDP,262,stop,0.0,0.0,0.0,0,1782055694485457897,65
R01,UDP,263,stop,0.0,0.0,0.0,0,1782055694542709463,60
R01,UDP,264,stop,0.0,0.0,0.0,0,1782055694596787580,65
R01,UDP,265,stop,0.0,0.0,0.0,0,1782055694652586055,68
R01,UDP,266,stop,0.0,0.0,0.0,0,1782055694708145843,68
R01,UDP,267,stop,0.0,0.0,0.0,0,1782055694762976573,64
R01,UDP,268,stop,0.0,0.0,0.0,0,1782055694820020187,66
R01,UDP,269,stop,0.0,0.0,0.0,0,1782055694873858464,65
R01,UDP,270,stop,0.0,0.0,0.0,0,1782055694929709322,61
R01,UDP,271,stop,0.0,0.0,0.0,0,1782055694985539140,60
R01,UDP,272,stop,0.0,0.0,0.0,0,1782055695041442118,64
R01,UDP,273,stop,0.0,0.0,0.0,0,1782055695096163291,58
R01,UDP,274,stop,0.0,0.0,0.0,0,1782055695153360926,64
R01,UDP,275,stop,0.0,0.0,0.0,0,1782055695207925469,61
R01,UDP,276,stop,0.0,0.0,0.0,0,1782055695262208608,66
R01,UDP,277,stop,0.0,0.0,0.0,0,1782055695319026228,59
R01,UDP,278,stop,0.0,0.0,0.0,0,1782055695373744900,66
R01,UDP,279,velocity,0.1776,0.0,0.0,0,1782055695427605544,79
R01,UDP,280,velocity,0.1886,0.0,0.0,0,1782055695484741702,82
R01,UDP,281,velocity,0.1768,0.0,0.0,0,1782055695539860015,72
R01,UDP,282,velocity,0.1834,0.0,0.0,0,1782055695595996572,75
R01,UDP,283,velocity,0.1831,0.0,0.0,0,1782055695651529752,79
R01,UDP,284,velocity,0.1828,0.0,0.0,0,1782055695707732956,80
R01,UDP,285,velocity,0.1846,0.0,0.0,0,1782055695762813082,75
R01,UDP,286,velocity,0.1911,0.0,0.0,0,1782055695819374467,76
R01,UDP,287,velocity,0.1829,0.0,0.0,0,1782055695875905904,74
R01,UDP,288,velocity,0.1809,0.0,0.0,0,1782055695930878418,78
R01,UDP,289,velocity,0.1864,0.0,0.0,0,1782055695986302432,80
R01,UDP,290,velocity,0.1838,0.0,0.0,0,1782055696039360726,75
R01,UDP,291,velocity,0.1876,0.0,0.0,0,1782055696096452076,77
R01,UDP,292,velocity,0.1795,0.0,0.0,0,1782055696150852106,74
R01,UDP,293,velocity,0.1892,0.0,0.0,0,1782055696207099307,72
R01,UDP,294,velocity,0.1892,0.0,0.0,0,1782055696261899758,73
R01,UDP,295,velocity,0.1831,0.0,0.0,0,1782055696318029788,76
R01,UDP,296,velocity,0.188,0.0,0.0,0,1782055696373176896,76
R01,UDP,297,velocity,0.1827,0.0,0.0,0,1782055696431166777,72
R01,UDP,298,velocity,0.1883,0.0,0.0,0,1782055696485578321,81
R01,UDP,299,velocity,0.1897,0.0,0.0,0,1782055696540574397,76
R01,UDP,300,velocity,0.1827,0.0,0.0,0,1782055696595639361,80
R01,UDP,301,velocity,0.1847,0.0,0.0,0,1782055696651666894,77
R01,UDP,302,velocity,0.1862,0.0,0.0,0,1782055696706442462,83
R01,UDP,303,velocity,0.1861,0.0,0.0,0,1782055696761954037,77
R01,UDP,304,velocity,0.1817,0.0,0.0,0,1782055696819394257,75
R01,UDP,305,velocity,0.1861,0.0,0.0,0,1782055696873624076,77
R01,UDP,306,velocity,0.1816,0.0,0.0,0,1782055696930211793,75
R01,UDP,307,velocity,0.181,0.0,0.0,0,1782055696984021604,81
R01,UDP,308,velocity,0.1817,0.0,0.0,0,1782055697040442716,80
R01,UDP,309,velocity,0.1884,0.0,0.0,0,1782055697096271298,79
R01,UDP,310,velocity,0.1834,0.0,0.0,0,1782055697150901873,81
R01,UDP,311,velocity,0.1886,0.0,0.0,0,1782055697206059608,78
R01,UDP,312,velocity,0.1817,0.0,0.0,0,1782055697260368201,83
R01,UDP,313,velocity,0.1888,0.0,0.0,0,1782055697316472621,79
R01,UDP,314,velocity,0.1765,0.0,0.0,0,1782055697370568683,73
R01,UDP,315,velocity,0.1777,0.0,0.0,0,1782055697426866815,76
R01,UDP,316,velocity,0.185,0.0,0.0,0,1782055697480725804,78
R01,UDP,317,velocity,0.1789,0.0,0.0,0,1782055697536744202,80
R01,UDP,318,velocity,0.1857,0.0,0.0,0,1782055697594397562,76
R01,UDP,319,velocity,0.1829,0.0,0.0,0,1782055697649701888,78
R01,UDP,320,velocity,0.191,0.0,0.0,0,1782055697703953235,74
R01,UDP,321,velocity,0.1442,0.0,0.0,0,1782055697761125932,74
R01,UDP,322,velocity,0.136,0.0,0.0,0,1782055697816609942,80
R01,UDP,323,velocity,0.1378,0.0,0.0,0,1782055697873036194,75
R01,UDP,324,velocity,0.1363,0.0,0.0,0,1782055697926422963,75
R01,UDP,325,velocity,0.1365,0.0,0.0,0,1782055697983229271,75
R01,UDP,326,velocity,0.1422,0.0,0.0,0,1782055698037504430,76
R01,UDP,327,velocity,0.1355,0.0,0.0,0,1782055698093825554,73
R01,UDP,328,velocity,0.1365,0.0,0.0,0,1782055698150172181,81
R01,UDP,329,velocity,0.1391,0.0,0.0,0,1782055698204271650,79
R01,UDP,330,velocity,0.1365,0.0,0.0,0,1782055698258618591,74
R01,UDP,331,velocity,0.1363,0.0,0.0,0,1782055698315118044,78
R01,UDP,332,velocity,0.1315,0.0,0.0,0,1782055698370741052,75
R01,UDP,333,velocity,0.1372,0.0,0.0,0,1782055698425740089,77
R01,UDP,334,velocity,0.14,0.0,0.0,0,1782055698482485112,75
R01,UDP,335,velocity,0.1397,0.0,0.0,0,1782055698536222575,82
R01,UDP,336,velocity,0.1377,0.0,0.0,0,1782055698592643992,77
R01,UDP,337,velocity,0.1458,0.0,0.0,0,1782055698648909059,77
R01,UDP,338,velocity,0.1324,0.0,0.0,0,1782055698704305632,79
R01,UDP,339,velocity,0.1424,0.0,0.0,0,1782055698758991107,75
R01,UDP,340,velocity,0.1412,0.0,0.0,0,1782055698814484700,77
R01,UDP,341,velocity,0.1412,0.0,0.0,0,1782055698871049848,75
R01,UDP,342,velocity,0.1394,0.0,0.0,0,1782055698925961451,75
R01,UDP,343,velocity,0.1446,0.0,0.0,0,1782055698982637429,80
R01,UDP,344,velocity,0.1448,0.0,0.0,0,1782055699039019832,74
R01,UDP,345,velocity,0.1406,0.0,0.0,0,1782055699093517560,73
R01,UDP,346,velocity,0.1379,0.0,0.0,0,1782055699148398518,78
R01,UDP,347,velocity,0.1376,0.0,0.0,0,1782055699204031923,83
R01,UDP,348,velocity,0.1403,0.0,0.0,0,1782055699259588568,83
R01,UDP,349,velocity,0.1391,0.0,0.0,0,1782055699314570563,73
R01,UDP,350,velocity,0.1427,0.0,0.0,0,1782055699370712594,77
R01,UDP,351,velocity,0.1375,0.0,0.0,0,1782055699427313991,74
R01,UDP,352,velocity,0.1383,0.0,0.0,0,1782055699480143532,77
R01,UDP,353,velocity,0.1387,0.0,0.0,0,1782055699537049427,76
R01,UDP,354,velocity,0.1329,0.0,0.0,0,1782055699592954387,79
R01,UDP,355,velocity,0.1396,0.0,0.0,0,1782055699649612040,76
R01,UDP,356,action,0.0,0.0,-0.097,1,1782055699703122915,66
R01,UDP,357,action,0.0,0.0,-0.0934,5,1782055699760460251,74
R01,UDP,358,action,0.0,0.0,-0.1051,3,1782055699815373409,74
R01,UDP,359,action,0.0,0.0,-0.0913,2,1782055699869176763,68
R01,UDP,360,action,0.0,0.0,-0.0983,3,1782055699925289770,67
R01,UDP,361,action,0.0,0.0,-0.1041,2,1782055699982018568,68
R01,UDP,362,action,0.0,0.0,-0.0946,5,1782055700038253166,73
R01,UDP,363,action,0.0,0.0,-0.1005,5,1782055700092950806,74
R01,UDP,364,action,0.0,0.0,-0.096,3,1782055700146723390,64
R01,UDP,365,action,0.0,0.0,-0.0882,4,1782055700202335668,71
R01,UDP,366,action,0.0,0.0,-0.0935,5,1782055700257856385,75
R01,UDP,367,action,0.0,0.0,-0.1007,3,1782055700314263532,70
R01,UDP,368,action,0.0,0.0,-0.0893,2,1782055700370720335,65
